,unnamed: 0,sentence
44603,44603.0,Twetaaga nnyo okulafuubana okumanya eby'obuwangwa.
44604,44604.0,W’atuukira ku Kabangali ffenna nga tuli mu nseko.
44605,44605.0,Wa endowooza yo ku nsonga eno.
44606,44606.0,Waabangawo embuutu ezaasindogomanga okumala eddakiika ng’asatu.
44607,44607.0,Wabeewo enteekateeka ku ngeri y’okukolamu bino.
44608,44608.0,Olabika okizudde nga tojja kusobola kutuukiriza buvunaanyizibwa obwo.
44609,44609.0,Wabula ssentebe yamugondezzaamu n’akozesa ngalo n’agogola n’emyala.
44610,44610.0,"Wadde gwali gutyo, nga toganya kumuggyako maaso."
44611,44611.0,Wamma nga si mulungi mulwadde!
44612,44612.0,Wandiika by’onootegeeza eyakuwadde ssente.
44613,44613.0,Wandiika ennaku za wiiki nga bwe ziyitibwa mu Luganda olutuufu.
44614,44614.0,Wandiika mu lupapula lw’amawulire ng’owakanya ekirowoozo ky’omukunganya.
44615,44615.0,Wandiikira omukulu w’ebyenjigiriza ng'omusaba okukukyusa.
44616,44616.0,Wano nno yasooka kweyala ne bagwangana mu kifuba ne Kitaka.
44617,44617.0,"We banaabanga tebeekakasa abalamuzi mu ""studio"" balamule embeera eyo."
44618,44618.0,We natuukidde nga nzenna ntidde.
44619,44619.0,Weeyambise ebigambo ebyo onyumye ekyali kituuseewo.
44620,44620.0,Yafiira mu maanyi nnyini!
44621,44621.0,Yagamba nti ye bamuveeko ayagala kufuuka muweereza wa Mukama.
44622,44622.0,Eyo yagendayo lwa mpaka.
44623,44623.0,Yakwatiddwa abatuuze kulw’okutaano ng’abbye embizzi.
44624,44624.0,Yali akimanyi nti ejja kutuuka bulungi.
44625,44625.0,Yali mulungi lwondo nga abasajja bonna abatuuza obufoofofo.
44626,44626.0,Yalina obumwa butonotono era ng’emabbali eriyo obusulubusulubu obw’olumaggamagga.
44627,44627.0,"Yalina omukyala omulungi era nga olw’obulungi bwe, ekigere kye kisotta entula n’ozirya."
44628,44628.0,Yanona muganzi we ajje basinde omukwano.
44629,44629.0,Yawagidde abagwira okujja mu Yuganda.
44630,44630.0,Yayiwa era nafukumula ebyamuli ku mwoyo.
44631,44631.0,Ogwo yazza gwa Nnaggomola.
44632,44632.0,Ziribbulukukira mu mabidde.
44633,44633.0,Ziwa alina essaawa ey'omulembe.
44634,0.0,Fuba nnyo okulaba ng'oddaabiriza obuliri bwo buli lw‘obuvaamu.
44635,1.0,Fuba okulaba nga toyambala lugoye olutali luddaabiriza oba nga tonnaluzzaako zzipu oba ppeesa.
44636,2.0,Fuba okulaba nti buli lw'oba oyoza ebitundu ebyo obissaako nnyo essira.
44637,3.0,Fuba okulaba nga mu kisenge kyo oteekamu obuntuntu obwenjawulo obukusanyusa.
44638,4.0,Fuba okulaba ng'omanya liri ery’ekika okwewala emberebezi.
44639,5.0,Fuba okulaba ng'omuwendo gw’abaana gw’ozaaala beebo b’osobola okuyimirizaawo nga tobajuza mu buli kimu.
44640,6.0,"Fuba okulaba nti, mu kunyumya okwo ne banno era empisa zo tozisuula muguluka."
44641,7.0,Funa engeri ennungi gy’onooyogera naye eteraga nti omuyisaamu amaaso.
44642,8.0,Fukamira wansi oba kale tuula wansi olyoke omugambe ky'oyagala okumugamba.
44643,9.0,Fumiitirizaamu eri abo abeebuzaabuza.
44644,10.0,Fumiitirizaamu singa ogudde ku kabenje oba kale okukwatibwa ekirwadde ekyamangu.
44645,11.0,"Funa akasubi ka mukonzikonzi oba akasubi konna okakwate erudda naye akakwate eruuyi, olwo mubuuzaganye."
44646,12.0,"Funa ekisaaniiko ekyafumbako edda, okiyuzeeko oba okikoozeeko omuko ky’oba omukwasisa ku mukono."
44647,13.0,Funa omukeeka obikke ku buliri bwo okwewala ebisaaniiko ebiyinza okugwako.
44648,14.0,Gamba ng'okufuna embuto ezitali nneetegekere.
44649,15.0,Tambuza obulamu bwo ng'oli muntu mulamu.
44650,16.0,Gengerera mu nsuku ne gatuuka n'okukoonoka ne gatonnya ku ttaka.
44651,17.0,Ggwe alina endowooza eyo weemaliramu bwereere kubanga engoye ezo mmwe ze muyita ez'omulembe.
44652,18.0,Ggwe amulina ogwana kwesunako.
44653,19.0,Ggwe ate oba ffenna tetwenkanankana.
44654,20.0,"Ggwe ate tomanyi lugero lwaffe olugamba nti , ""Mbuulira gw'oyita naye nkubuulire empisa zo"" ?"
44655,21.0,Ggwe azessaako okuzigula buli budde oba okolera bali abazitunda katale.
44656,22.0,Ggwe gw'oyinza okulaba ng'amata obuta ate munno ayinza okukubuuza kye wamwagalako.
44657,23.0,Ggwe kaagalamuwala tosobolera ddala kulaba bintu bikyamu ebiri ku muwala oyo.
44658,24.0,"Ggwe ku byokulya ebyo byonna, biruwa bye wandyagadde okulya oba okutwalako ?"
44659,25.0,Ggwe ani gw'owuli muli nti y’alina okukusomesa obuntubulamu ?
44660,26.0,Ggwe ng'okaababukaabi era nga kiri eri maama okunoonyereza azuule ky'oyagala !
44661,27.0,Oba omuwa ekkubo ate tokikozesa buwaze wabula kwagala ate ng’osanyuka.
44662,28.0,Ggw'olaba nga muntu mutuufu okukuwasa oba okumufuula balo?
44663,29.0,"Oli singa akubuuza nti ,amasiga g'ofumbirako ekyeggulo gawola ku ssaawa mmeka?"
44664,30.0,Omukulu ggw'oteekwa okuyigiriza abato okumanya enkozesa era n'endabirira y'akafo ako.
44665,31.0,Omuwala atuuse mu kiseera ekyo oteekwa okwegendereza ennyo ng'ayita ku lutindo.
44666,32.0,Omuwala yenna bwe kiba ng'engoye z’oyambadde si mpanvu ekimala kirungi oleme kusalako.
44667,33.0,Ggwe omuwala oba omulenzi asuumuseemu.
44668,34.0,"Ggwe omuwalajjana ayambala obugoye obumpi obulaga nga bwe wakula ,muli mu buzibu bw’amaanyi."
44669,35.0,Ggwe oyinza okubiraba ng'ebitaliimu naye ng'oli ye by'amatira ng'enjogera y'ensangi zino bw'egamba.
44670,36.0,Gufeeko awatali kugalabanja wadde okusuulirira ekitundu n'ekimu.
44671,37.0,Gugenda butereevu mu musaayi gw'omuntu n'okusingira ddala ku bwongo.
44672,38.0,Gujja mpolampola mungeri gy'otayinza na kutegeera.
44673,39.0,Gukoma kubanga ggwe onooba ofuuse kaasa anti ng'oyawukanye ku mugendo.
44674,40.0,Guno omwezi gw'efaanaanyirizaako n'ogwokuna Kafuumuulampawu.
44675,41.0,Gwo gugenda butereevu mu musaayi gw'omuntu n'okusingira ddala ku bwongo.
44676,42.0,Gy'oli nti bye bakola tebabitegeera wabula okwewugguusa obwewugguusa.
44677,43.0,Katonda bwe yali ng'atutonda buli muntu yamuwa omwoyo ogumulungamya.
44678,44.0,Katonda gwe yakwasa obuvunaanyizibwa okutulabirira ate n'okusingira ddala okutussaamu empisa ezimutya ye kennyini.
44679,45.0,Katugambe nti ali ku munwe gwa kasooli avunyuula n'omusaba n’akumma.
44680,46.0,Kasita kakutanda ne weegomba omuwala yenna.
44681,47.0,Kiba kirungi n’oggya entasoma yo ku mutwe.
44682,48.0,Kijja kukubeerera kyangu era ojja kwesanga nga tosobolera ddala wadde okulimba.
44683,49.0,Kirungi omanye ewaabwe w’omukyala era omanye ewaabwe w’omuwala .
44684,50.0,Kimanye nti mu bufumbo oba oyolekedde okubeera omuzadde.
44685,51.0,Kimanyiddwa era ddala nga kituufu.
44686,52.0,"Kimanyiddwa era kituufu nti ,mu mwezi ogwomukaaga kasooli aba ayengera."
44687,53.0,"Kimanyiddwa era kituufu nti ,omuntu bulijjo agezaako okufaanana abo b’aba nabo."
44688,54.0,Kimanyiddwa nti amaanyi g'obutonde agatusindiikiriza okukola ekikolwa ekyo go gamaanyi.
44689,55.0,"Kimanyiddwa nti, okwagala kuziba amaaso."
44690,56.0,"Kinajjukirwa nti ,bwe wali ng'okyali muto walina eddembe n'obulamu obwenjawulo."
44691,57.0,Kinnyonnyola empisa ez’obuntubulamu omuntu z’alina okutambuliramu nga muntu mugunjuvu.
44692,58.0,Kino kibeerawo buli mwaka kale kye baava bagutuuma museenene.
44693,59.0,Kino kijja kweraga ne bw'oliba ng'okuze naddala mu bantu banno b'obeeramu
44694,60.0,Kino kikyamu abazadde kye bakola era si bwe kyandibadde.
44695,61.0,Kino kiraga buggulu era obujama obuwedde emirimu.
44696,62.0,"Kino kitegeeaza omuntu okuddira awantu awazifu n'alongoosaawo, oba okulongoosa."
44697,63.0,"Kino kitegeeza nti ,emirimu gyo egy'ekikyala okugituukiriza ojja kusanga obuzibu bwa maanyi."
44698,64.0,Kino kitulaga obwetaavu era n'omugaso gw'empisa mu bantu.
44699,65.0,Kino kireetebwa olw'okutuuyana kw'enkwawa.
44700,66.0,Kino kizibu buli muzadde ky’asaanye okutwala ng’ekikulu.
44701,67.0,Kino kya kabi nnyo okumala gatambula nga tolina kiruubirirwa.
44702,68.0,Kino kyetaagisa obuzira bwa maanyi okugivvuunuka.
44703,69.0,Kino ne kindaga nti teyakikolanga kwagala kumulaba oba nti bamuwaane.
44704,70.0,Kino tekiraga nti oli musajja nnyo.
44705,71.0,Kino tekikukosa nako wadde ng'otuuse mu bufumbo bwo.
44706,72.0,Kino tekisaanye kweraliikiriza muntu kubanga kya bulijjo era tekikosa bulamu bwa muntu.
44707,73.0,Kirabika nti be basaale mu kulimbalimba abantu be bakulembera.
44708,74.0,Kirabika ng'eyali amuloga yali tannaba kussa mbugo.
44709,75.0,"Kirabika ng'omukyala oyo yali tamanyi nti ""mu nju temuli kkubo""."
44710,76.0,Kiringa bw'onaawa munno ekitole ky'ettooke n'akigaana.
44711,77.0,Kiringa kyakufuna anti oli bw’abeera n’abawala nga mukaaga olwo ng’atandika kubazaamu bugagga.
44712,78.0,Kisanyusa nnyo singa buli muntu yeefumiitiriza era ne yeetegereza engeri gy'azze ng'akulamu okutuuka kati waali !
44713,79.0,Kiseera kya kugezesebwa so ng'ate kya mugaso nnyo!
44714,80.0,Kiswaza nnyo omuntu okugenda ng’okolondola mu kkubo ebikolondolwa n’obiwanda mu banno.
44715,81.0,Kitaawe waako yali amaze okufa era nga yenna amannyo gamuli ku ngulu ng'akirako omuntu aseka.
44716,82.0,Kiteekwa okuba nga kiyonjo nnyo olwo ne by'ofumba lwe biwoomera b‘obitegekera oba naawe kennyini.
44717,83.0,"Kitwala ebbanga okukula mu birowoozo, newankubadde ng'omubiri gwo gukula mangu."
44718,84.0,Kikuyamba mu kukuzimba okubeera ow'obuvunaanyizibwa era n'okukulaga kiki ky'olibeera mu maaso.
44719,85.0,Kiyinza okuleetebwa okwambala kw'olugoye olubi nga ez'akapiira.
44720,86.0,Kiyinza okuwaliriza omuwala okufuna omusajja nga bifeekera naye ng’empisa ez’omu bantu yazeenenya!
44721,87.0,"Kko omuwala nti, “Nnina ekitambo ekintawaanya!"""
44722,88.0,Kubanga ye yali omulenzi ateerya ntama.
44723,89.0,Kozesa ebimu ku bigambo bye twalabyeko emabega mu kitabo kino.
44724,90.0,Ku buko tetwalibwayo bbiringanya.
44725,91.0,Okwo ku kabaga kuliko abagabuzi ba mirundi ebiri.
44726,92.0,"Ku kabaga okwo, nga kuliko eby'okulya ttomooni era n'owemmindi ng’asena."
44727,93.0,"Kuba kwekangabiriza era na kwekaza, nga ab'ensangi zino bwe bagamba ."
44728,94.0,Kubyamu akafaananyi singa obadde mu kidduka kyo n‘osanga essajja nga liri awo ku luguudo.
44729,95.0,Kubanga ye byonna aba abiraba ng'obutaliimu.
44730,96.0,Kubanga akukwasizza amaddu n’osalawo obuuke naye.
44731,97.0,Kubanga baabakiranga buli gwe basanga noolwekyo tebalina ngeri gye basobola kumanyaamu bakitaabwe.
44732,98.0,Kubanga bw’oba oyagala munno tosobola kumukola kibi kyonna.
44733,99.0,Kubanga eggwanga lye tulimu lijjudde obulimba era n'obubbi.
44734,100.0,Kubanga ekisooka yandibadde takuzira kuba si wa kika kyo.
44735,101.0,"Kubanga ffenna ekiruubirirwa kyaffe kiri kimi, kutuuka ku lunaku luli nga tutuukiridde era nga tusaanidde."
44736,102.0,Kubanga ggwe okyayagala okwebaka embooleera ng’omunafu omulekere obuliri.
44737,103.0,Kubanga obudde buba bukya oba nga busaasaana.
44738,104.0,Kubanga omukyala oyo nnyina w'omulenzi yali ateeberezebwa okubaamu olw'akalogo kalenzi!
44739,105.0,Kubanga tuba tudda mu nsobi ze zimu buli lunaku era nga tewali kugenda mu maaso.
44740,106.0,Kubanga ye yali alaba nti yatuuka!
44741,107.0,Kubeerera ddala kufuula nsonyi busungu.
44742,108.0,Kumpi kiringa kya kufuna.
44743,109.0,"Mutunule nnyo si kulwa nga babasuuza akayanzi kammwe, anti mumumanyi omweyogereze ."
44744,110.0,Muzigo gwatuumibwa Muzigo lwa nsonga nti mu kiseera ekyo enkuba yabanga etonnya.
44745,111.0,"Bwe mumala okumanyiiragana, ng'olwo bw'olaba munno ng'enyindo bwe yamusongola."
44746,112.0,"Mwebe ow’e Bweyogerere agamba nti, ‘‘Niigiina yatuyamba nnyo""."
44747,113.0,N'akataayi tekasala so n'embooge tebuguma ng'erinnya lyo ly'adobonkanye dda!
44748,114.0,N'ebitundu ebirala bingi ebinyuma okunyumyako.
44749,115.0,N'ebyo bye beetaaga basobole okubiteeka mu manifesto yaabwe.
44750,116.0,N'ekirala liwunda ekifuba kye okusobola okusikiriza omusajja.
44751,117.0,N'obulala bungi bwe muwulira eyo bw'efumiitirizeeko.
44752,118.0,N'ofuuka ekisekererwa mu bantu.
44753,119.0,N'okubufunamu ebirungi eby'enkomeredde era eby'obuwangaazi.
44754,120.0,N'olengera omusooli oba akanaanansi akabuulukuse obulungi.
44755,121.0,N'olumu weewuliranga si ye ggwe kennyini mu kiseera ekyo.
44756,122.0,Noolwekyo awo omuwala oba omukyala osaana kwegendereza.
44757,123.0,Noolwekyo buli ajja awaka wo oteekwa okumwaniriza nga bw’afaanana.
44758,124.0,Noolwekyo nga mu mwezi ogwo abantu nga mwe bagulira ensigo zaabwe ez'okusimba.
44759,125.0,Noolwekyo oba tokyalina budde bukusobozesa kuyiga ebintu ebimu.
44760,126.0,Noolwekyo ogwo teguba mukwano.
44761,127.0,Noolwekyo oteekwa okulaba nga singa osalawo okwenyigira mu kikolwa ekyo ebikivaamu byonna oteekwa okubigumira.
44762,128.0,Noolwekyo weekube mu kifuba owulire bakadde bo bye bakugamba.
44763,129.0,N'omulaba ng'abuuza bba oba okumuwa ekintu kyonna nga yeesimbye.
44764,130.0,N'omulaba nga buli kaseera yeetakula mu mbugo.
44765,131.0,N’amusuubiza nti ajja kumufubirako okumunoonyeza omulimu.
44766,132.0,N’ebitamiiza ebirala si bibi n’akatona kasita kiba nti obikozesezza bulungi mu kiseera ekituufu.
44767,133.0,Noolwekyo si kya magezi kumala gatomera muntu gw’osanze mu kkubo.
44768,134.0,N’omukazi tateekwa kukola bintu eby'efaananyiriza ku bya musajja.
44769,135.0,N’omwaka gwennyini agenda mu maaso n’agutemaatemamu ebiseera eby’enjawulo.
44770,136.0,N’omwenge nagwo bwe gutyo.
44771,137.0,Naawe kennyini bw‘oddayo n‘osanga nga bye waleseeyo bikyaliyo.
44772,138.0,Naawe omuntu bw’otyo bw’oteekwa okweyisa.
44773,139.0,Naffe tetwawukana nnyo n‘abo abantu be tulabye ab‘obudde buli.
44774,140.0,Naffe tweteeke mu mbeera eyo era tubeere n'obuvumu.
44775,141.0,Namwewuunya era ne ndaba nga kusoomoozebwa kwa maanyi nnyo.
44776,142.0,Nandirowoozezza nti omuntu eyandibadde awa ennyo bakadde be ekitiibwa ye muwala.
44777,143.0,N'atuula awo ku kkubo ne banne we baatuulanga.
44778,144.0,"Naye ab'ensangi zino bali ku, ""Atunda ayolesa yatera okumaza""."
44779,145.0,Naye ate omugezi era ategeera asanyukira nnyo okubuulirirwa era n'okumanya ensobi ze bulijjo.
44780,146.0,Naye ekyewuunyisa si bwe guli!
44781,147.0,Era yateekawo amateeka agafuga ekikolwa ekyo.
44782,148.0,"Naye ggwe ayogera entakera, ssaako n'okuseka kumpi buli ssaawa."
44783,149.0,Naye ke kakutanda ne weebaka nga tomanyi ky'ogenda kukeererako.
44784,150.0,"Naye kirabika nti, atuloga tannaba kussa mbugo, era mu butuufu kino kisusse obw’omulamuzi."
44785,151.0,"Naye mu kifo ky’okukola effujjo lino lyonna,"
44786,152.0,"Naye naawe gundi weeyisa ng'atali musajja, simanyi endiga yakutomera?"
44787,153.0,Naye ne bw'oba ng'osenyezza emirundi ebiri olunaku kiba kimatiza.
44788,154.0,Naye nga byonna biteekwa okuba ebiyonjo.
44789,155.0,Naye nga mazima ddala obwo buba bujoozi.
44790,156.0,Naye nga mu buli kimu tukulembeza bumalirivu na buvumu.
44791,157.0,Naye nga si bwe kiri.
44792,158.0,Naye nno abantu abasinga tebafa ku bisenge byabwe.
44793,159.0,Naye nno oba baba balumya ani?
44794,160.0,Naye oba we yateekanga oluba waali wafaanana watya?
44795,161.0,Naye oba ng'empisa za mugaso lwaki abantu zibakaluubirira okuzikwata?
44796,162.0,Naye olwokuba nti kakerenda kava ku lubaya.
44797,163.0,Nazzikuno ng'omuwala ayambala bulungi n'abukala.
44798,164.0,Nazzikuno nga toyinza kusanga musajja mukopi ng‘ayambadde enveera.
44799,165.0,Ne bannaffe abatayogera nabo bagira ne batoobeza ku mimwa.
44800,166.0,Ne be wasanganga ne bakusaagirako olwo nga tokyabalaba.
44801,167.0,Ne bw'obeera n'essaati zo nga nnya oba ebiteeteeyi nga bina.
44802,168.0,Ne bw’eba nga yali nnungi okukira zzaabu terwa kw'onooneka olw'engalo ziri ezigitigaatiga.
44803,169.0,Ne bw’oliba ng’okaddiye tojja kwejjusa.
44804,170.0,Ne bwe kiba nga kikwetaagisa okubaako ky'ofiirwa mu kiseera ekyo.
44805,171.0,Ne bwe kiba ng'obuuza munno bwe muli mu kinywi ekimu.
44806,172.0,Ne bwe munaafumbirwa tewali ajja kubuusabuusa munne ku ekyo ekyabaagalanya.
44807,173.0,"Ne kye tulibeera mu maaso eyo, anti akaliba akendo okalabira ku mukonda."
44808,174.0,Newankubadde nga kye kifo we bawummulira ekiro kyonna.
44809,175.0,Newankubadde nga ggwe oyinza okulaba nga kibi oteekwa okugonda.
44810,176.0,Newankubadde ng'obutonde buba bukutuma osaanye weekomeko.
44811,177.0,Newankubadde ng'oyinza okuwulira ng'oli mwetegefu okufumbirwa.
44812,178.0,"Newankubadde ng'akayumba ako tukayita kaabuyonjo, bangi erinnya lyako tetulituukiriza."
44813,179.0,Neweesanga “ng'otenguse”era ng’omugambye ebitajja ku mmere emisana.
44814,180.0,Ng'agenderera okwewonya ebizibu ebitali bimu.
44815,181.0,Ng'ate bwe gutuuka mu kwoza tasobola kukunya nkwawa ezo kutukula.
44816,182.0,Ng'obugere obumu bulingiza era nga bukongoola banno !
44817,183.0,Ng'oli walabira ku muwala amalusu amira muganda.
44818,184.0,Awo ng'omanya nti n'oyo omulenzi muyaaye.
44819,185.0,Ng'omuntu gw’alinda atera kudda awo ng'enkoko we ziyingirira.
44820,186.0,Ng'onooyiga okukwata ebiseera olina kuva buto ng'otendekeddwa.
44821,187.0,Ng’akalengedde n’akuyamba okukavvuunuka.
44822,188.0,Ng’eridda ewaabwe w’omukyala tamanyi gye litunudde !
44823,189.0,Ng’ogenda mu maaso n’okunoonya omuwala ow’okuwasa.
44824,190.0,Ng’omanya nti naawe ojja kuzaala abaana nga balina ebitambo oba nga basezi.
44825,191.0,Ng’omulenzi amusuza akukunadde era mbu nga tamwagala alebeeta bulebeesi.
44826,192.0,Nga bamutunuulira okulaba engeri gy’alabiriramu olusuku olulwe ku bubwe.
44827,193.0,Nga batandise okusikirizibwa eri abawala.
44828,194.0,Nga bayita mu basomesa baabwe.
44829,195.0,Nga buli kiseera zibeera zisaze ebibambya oba ebipaapi.
44830,196.0,Nga buli lw’ajja okumbuuzaako ng'ateekwa okufukamira.
44831,197.0,Ng'eky'omutawaana ayagala nnyo engoye ezitukula ng'omuzira.
44832,198.0,Nga ggwe kennyini tosobola kw'eddaabiriza wadde okweyambayamba era nga banno beebalina okukuyamba.
44833,199.0,Nga mu kuguba akirako ekiswa.
44834,200.0,Nga nayo tebakyakwetaaga era nga buli omu akwesamba.
44835,201.0,Nga ne bw'omufukako amazzi oganywa n'omutima gumu!
44836,202.0,Nga tasobola kwoza ssowaani oba ekikopo.
44837,203.0,Okwerooterera kujja mungeri bweti;
44838,204.0,Okwerooterera kumuleetera ebirowoozo ebitali bya bulijjo.
44839,205.0,"Okwetonda okwengeri eyo, kukkakanya obusungu."
44840,206.0,Okwewulunta okwengeri eyo kulimu ebizibu bingi.
44841,207.0,Okwo kw'oba ossa ttawulo.
44842,208.0,"Okwo nga kw'otadde n'okuwakankula endwadde ezitali zimu, naddala ezo ez'ekikaba."
44843,209.0,Olaba bw’oba oswadde!
44844,210.0,Olaba bw'atavaako wadde ennusu so ng'ate luli yazikuwanga.
44845,211.0,Olaba otya singa obadde mu banno n'oggyamu enkampa zo nga zonna ziriko ebituli.
44846,212.0,Olaba otya singa obadde osoma akatabo nga kanyuvu nnyo ebitagambika.
44847,213.0,Oleme kulinda buli kimu kukusanga ku mukeeka.
44848,214.0,Oli aba tasobola kulowooza ku biseera bye eby'omu maaso.
44849,215.0,Oli bw’abeera n’abawala nga mukaaga olwo ng’atandika kubazaamu bugagga n’amakanzu by’agenda okufuna !
44850,216.0,"Oli bw'akitunuulira ayinza okulowooza nti, waliwo akisiize."
44851,217.0,"Oli bw'alaba munne ng'ayitirizza okubanja ng'agamba nti, y'ono ammanjirira yeeyita ki?"
44852,218.0,"Oli bwe yabanga ow'okukeera ennyo ng'agamba munne nti ,tunaazuukuka awo mu nkoko esooka."
44853,219.0,Oli bw’atakulimba nti ayinza okukola ekintu ekikyamu nga tamanyi nti ali mu nsobi.
44854,220.0,Oli mukuumi wa ngeri ki bwe kituuka ku mubiri gwo?
44855,221.0,Oli wayagalira okukugya ku ky'ozze weekuumiramu.
44856,222.0,Oli yayinzanga okwongerako ebibye ye bwe yabanga asiimye oba bwe yabanga asobola.
44857,223.0,Olina ensonga ezimatiza ezikuwaliriza okukikola.
44858,224.0,"Olina okutambula nga weerinze ng'ensanafu, anti yo etambula egaludde."
44859,225.0,Olowooza nti oyambadde kyangungu ogendeko n’abaana bo ku bbiici obasanyuseeko.
44860,226.0,"Olugero lwaffe luno; ""Twekisize akira tunamma"", nga lukolera ddala bulungi."
44861,227.0,Olugoye ne lujjako akatuli oba ekituli.
44862,228.0,Olumala n'olaba eggwala nga lyonna terifa ku bazadde baalyo wabula okubeemasaggirako obwemasaggizi!
44863,229.0,Olumala okubumba eyanikwa neemala okukala bulungi awo omubumbi n’alyoka ategeka ekyokero.
44864,230.0,Olumugoba eno ng'ate apaalira eri ng'atandika kwevuma baakozesa.
44865,231.0,Olusu olwo lubeera nnyo mu bavubuka abali mu kiseera ekya kaabuvubuka.
44866,232.0,Olusu olwo lwe tuyita olutunkutunku .
44867,233.0,Olususu lw'omuwala nalwo bwe lutyo.
44868,234.0,Oluusi kigambibwa nti abamu bakeerewamuuko okutuusa ku myaka kkumi n'ena.
44869,235.0,Oluusi kiva mu kubeera nti ggwe osula mu bugoye obukukwata omubiri gwonna.
44870,236.0,Oluusi n'alimba nga bwe babadde bagenze okulambula e gindi ate ne bavaayo ng'obudde buyise.
44871,237.0,Oluusi nga n'akasana kaakira ddala.
44872,238.0,"Oluusi omuntu omu , atamidde, y'aba amulabamu abantu babiri."
44873,239.0,Oluusi oyinza okubuyita obudde emmambya weesalira.
44874,240.0,Oluusi oyinza okulengera ekikajjo.
44875,241.0,Oluusi oyinza okwesanga ng'enkyukakyuka z'oyitamu ezimu ziyinza okukutabulatabula mu birowoozo.
